,Country,CountryCode,Year,Population,ConfirmedCases,ConfirmedDeaths,CasesPer1k,DeathsPer1k,PopulationVaccinated,StringencyIndex,GovernmentResponseIndex,ContainmentHealthIndex,EconomicSupportIndex
515,Turkey,TUR,2022,85590.849,16919638.0,101203.0,197.6804553019447,1.1824044413906911,62.31,16.243287671232878,23.693917808219176,27.081917808219178,0.0
516,Turkmenistan,TKM,2020,6296.51,,,,,,,,,
517,Turkmenistan,TKM,2021,6387.2,,,,,,,,,
518,Turkmenistan,TKM,2022,6474.341,,,,,,,,,
519,Uganda,UGA,2020,45123.359,35216.0,251.0,0.7804383534479338,0.005562529154799846,0.0,77.27734545454545,64.39592727272728,68.72374545454545,34.09090909090909
520,Uganda,UGA,2021,46584.197,140737.0,3294.0,3.0211318228797635,0.07071067469511173,2.98,63.78145205479452,54.79298630136986,61.161890410958904,10.205479452054794
521,Uganda,UGA,2022,47914.973,169985.0,3630.0,3.5476384386150026,0.07575919953038479,27.43,34.91298630136986,38.66139726027397,43.49920547945205,4.794520547945205
522,Ukraine,UKR,2020,43728.64,1086997.0,19281.0,24.85778199367737,0.44092384304657084,0.0,64.59145454545455,60.36869090909091,63.63487272727273,37.5
523,Ukraine,UKR,2021,43334.204,3847226.0,102088.0,88.78035465933561,2.35582958902395,34.65,55.13791780821918,55.798986301369865,58.56060273972602,36.47260273972603
524,Ukraine,UKR,2022,36069.274,5662732.0,118689.0,156.99600718328847,3.290584667714687,38.17,20.5926301369863,37.812739726027395,36.07320547945206,50.0
525,United Arab Emirates,ARE,2020,9327.028,207822.0,669.0,22.281695734160976,0.0717270281594523,0.0,61.68196363636364,59.388690909090904,60.72821818181818,50.0
526,United Arab Emirates,ARE,2021,9403.261,761937.0,2164.0,81.0290174865932,0.23013292941672042,95.96,51.08317808219178,57.52205479452054,60.26997260273973,38.28767123287671
527,United Arab Emirates,ARE,2022,9478.996,1047008.0,2348.0,110.45557989474835,0.247705558689971,103.72,31.200301369863016,40.63032876712329,46.43797260273973,0.0
528,United Kingdom,GBR,2020,67167.774,2488780.0,94998.0,37.053185654179934,1.4143389655878724,0.0,69.52262545454545,68.41373090909092,63.901039999999995,100.0
529,United Kingdom,GBR,2021,67394.305,12937886.0,177397.0,191.9729864415102,2.632225378687413,73.49,55.4229095890411,63.07456438356164,60.5911397260274,80.46575342465754
530,United Kingdom,GBR,2022,67623.566,24135080.0,216250.0,356.9033907499051,3.197849696361768,78.41,15.753518750000001,25.11669375,27.2848875,9.9453125
531,United States,USA,2020,336495.769,20219871.0,350568.0,60.08952522669015,1.0418199344432175,0.01,62.89026713286713,60.36083776223776,60.618879020979016,58.55332167832168
532,United States,USA,2021,337499.479,54907639.0,825506.0,162.68955188520454,2.445947479521887,77.39,39.83640832455216,50.984073234984194,52.28289093782929,41.89146469968388
533,United States,USA,2022,339080.235,100764633.0,1092853.0,297.17047058198483,3.222992339851363,87.35,23.074692834562697,37.4880363540569,39.673371443624866,22.18980505795574
534,United States Virgin Islands,VIR,2020,100.342,2036.0,23.0,20.290606127045503,0.22921608100296983,,,,,
535,United States Virgin Islands,VIR,2021,99.84,9648.0,89.0,96.63461538461539,0.891426282051282,,,,,
536,United States Virgin Islands,VIR,2022,99.09,23781.0,127.0,239.99394489857704,1.2816631345241698,,,,,
537,Uruguay,URY,2020,3429.902,19119.0,181.0,5.57421174132672,0.05277118704849293,0.0,49.68010909090909,53.33592727272727,50.025999999999996,76.5
538,Uruguay,URY,2021,3422.617,413383.0,6170.0,120.77980095348092,1.802714121971579,78.27,56.928438356164385,59.29945205479452,60.7598904109589,49.07534246575342
539,Uruguay,URY,2022,3422.97,1011988.0,7562.0,295.64617861097236,2.2091926017464365,84.62,15.280602739726028,30.398164383561642,32.678082191780824,14.452054794520548
540,Uzbekistan,UZB,2020,33809.85,77060.0,614.0,2.2792174469866033,0.018160388170902857,0.0,60.79658181818182,56.177927272727274,57.058,50.0
541,Uzbekistan,UZB,2021,34353.048,198903.0,1485.0,5.789966584624455,0.043227605305939665,32.06,44.61241095890411,49.48164383561644,46.61860273972603,69.52054794520548
542,Uzbekistan,UZB,2022,34902.257,249217.0,1637.0,7.140426477290567,0.04690241092431358,51.14,20.55690410958904,26.18082191780822,27.190082191780824,19.10958904109589
543,Vanuatu,VUT,2020,315.398,1.0,0.0,0.003170597150267281,0.0,0.0,43.152581818181815,35.15418181818182,37.03869090909091,21.954545454545453
544,Vanuatu,VUT,2021,322.875,7.0,1.0,0.02168021680216802,0.003097173828881146,15.43,21.28394520547945,23.68484931506849,26.777561643835615,2.0547945205479454
545,Vanuatu,VUT,2022,330.606,12013.0,14.0,36.33630363635264,0.04234647889028027,40.31,31.889643835616436,33.00665753424658,37.00967123287671,5.0
546,Venezuela,VEN,2020,28352.075,113558.0,1028.0,4.005280036822701,0.03625836909644179,0.0,84.5562909090909,63.85090909090909,65.83090909090909,50.0
547,Venezuela,VEN,2021,28047.658,444635.0,5328.0,15.852838764648371,0.1899623847381482,41.02,77.72904109589041,68.82583561643835,69.46019178082192,64.38356164383562
548,Venezuela,VEN,2022,28555.733,550522.0,5832.0,19.278860745756376,0.20423219393457698,52.88,19.82958904109589,28.174383561643836,32.19909589041096,0.0
549,Vietnam,VNM,2020,97093.774,1465.0,35.0,0.01508850608690934,0.00036047625463605934,0.0,66.09683636363637,58.50654545454545,61.19010909090909,39.72727272727273
550,Vietnam,VNM,2021,97842.283,1731257.0,32394.0,17.694364306687326,0.3310838525711834,69.7,69.14849315068493,64.24197260273972,70.13123287671233,23.013698630136986
551,Vietnam,VNM,2022,98531.429,11525231.0,43186.0,116.97009895187858,0.4382966982037782,87.29,37.224575342465755,44.821917808219176,51.22336986301371,0.0
552,Yemen,YEM,2020,32640.962,2099.0,610.0,0.0643057027547166,0.018688174692890486,0.0,38.54152727272727,24.868399999999998,28.423890909090908,0.0
553,Yemen,YEM,2021,33322.321,10126.0,1984.0,0.30388039296542396,0.05953967012081781,0.64,31.49641095890411,28.582602739726028,32.66591780821918,0.0
554,Yemen,YEM,2022,34070.907,11945.0,2159.0,0.35059236902616064,0.06336784635642367,2.25,16.224821917808217,16.31041095890411,18.639917808219177,0.0
555,Zambia,ZMB,2020,19200.512,20725.0,388.0,1.0793982993786833,0.020207794458814432,0.0,47.74312727272727,43.44101818181819,46.07832727272727,25.0
556,Zambia,ZMB,2021,19745.738,254274.0,3734.0,12.877411824263037,0.1891040993251303,6.08,41.46079452054795,40.14317808219178,43.3686301369863,17.568493150684933
557,Zambia,ZMB,2022,20289.612,334425.0,4024.0,16.482572461218084,0.19832809025623555,42.74,9.308383561643835,23.528246575342465,24.311726027397263,18.04794520547945
558,Zimbabwe,ZWE,2020,15834.106,13867.0,363.0,0.8757677888476937,0.02292519703985814,0.0,77.0676,57.04556363636364,61.7128,24.363636363636363
559,Zimbabwe,ZWE,2021,16152.942,213258.0,5004.0,13.202424672855262,0.30978876789132287,19.21,61.88493150684931,53.64079452054794,60.54021917808219,5.342465753424658
560,Zimbabwe,ZWE,2022,16488.132,259981.0,5637.0,15.767765566166014,0.3418822702292776,29.11,51.833917808219184,49.85758904109589,56.979643835616436,0.0
